x,y
-0.830851,-1.057082
1.189744,1.117194
-0.982934,-1.685663
-1.407223,0.053205
0.489820,-0.405350
-1.787347,0.507280
0.961565,-0.544687
-1.224848,-1.026077
-0.668990,-1.147271
-0.352884,-0.460771
-0.710708,0.367838
1.406034,0.268207
-0.958609,0.121187
0.618708,-1.061718
-0.123314,-0.257755
-1.088491,1.234819
0.622877,-0.630959
0.539242,-1.075375
0.691233,-0.868660
-0.376645,-1.466133
0.444957,-0.620800
-0.482726,1.832624
0.211882,-0.696881
-1.620122,-0.340656
1.008559,0.723095
-1.086443,-0.286123
0.398479,-0.325565
-1.058460,-0.019855
0.777177,0.204752
-0.594420,-1.349818
2.172461,-0.736608
-0.031202,-2.455788
-1.827661,-0.396301
-0.086785,-0.388014
0.060317,1.369108
-1.306081,0.074055
1.193375,-0.446897
-1.849995,-0.772884
-0.590308,0.501045
-2.032347,-0.745910
-0.831003,-0.862736
-1.415069,1.625779
-0.255076,-0.457021
-1.435365,-0.988480
1.969176,-1.285142
1.055217,1.196849
-0.265543,0.490364
1.669684,0.329385
0.939536,1.480374
-1.686485,-1.342142
0.530044,-0.530216
-1.199443,-0.397936
-0.547646,-0.319170
-1.942527,-0.754786
0.059278,0.230836
0.788000,-1.920257
0.408155,1.773238
1.042796,0.435769
-0.032313,-1.701557
-0.271231,0.872065
-0.233896,0.887965
0.455568,-0.523502
-0.682610,0.700082
0.644882,1.543004
-0.277813,0.408846
-1.250619,-1.511373
-0.870534,-0.599503
-1.409207,1.151130
-0.619881,-0.937001
-0.320134,-0.010031
-0.463002,0.262215
-0.760016,0.475729
0.057650,0.170104
0.229014,1.200270
-1.551290,0.146781
0.504881,-0.153685
0.711284,0.035782
-0.008053,-0.633815
0.721765,0.312325
-0.268862,-0.249260
0.640046,0.362403
-0.835446,1.412862
0.865302,-2.502872
-2.084207,-0.870732
-0.912457,0.846248
-0.553485,-1.195264
0.567880,0.355389
1.434337,1.647608
0.823476,-0.466465
0.766719,-0.320568
-0.661506,-0.352824
0.358038,-0.323846
0.329882,0.130605
-0.446481,-0.849443
1.057194,-0.598857
-0.782542,-0.517437
1.189931,-0.819947
-0.286727,0.259297
-1.500393,1.837292
0.232593,-0.238591
-0.516801,0.578902
-1.054381,-0.263557
0.654823,-0.008350
-0.837883,0.289893
-1.203634,1.088486
1.369134,0.199241
-1.069614,-1.082889
-0.351123,-0.272296
0.664083,-0.556629
-0.955817,-0.102392
-0.098346,0.647450
1.125869,1.773970
-0.866899,0.717267
0.441108,-0.165187
0.411306,-0.639421
-0.636190,0.044098
-0.310873,-1.747407
1.383842,0.122040
-0.678834,0.442937
-0.344752,0.543318
-1.876216,-0.596403
0.523872,-1.323731
-1.350910,-1.284361
0.158919,0.710832
-0.434756,0.328615
2.206385,0.292818
0.946734,2.578414
0.931670,-0.624868
-0.932795,0.453435
-0.224004,-0.526512
1.611286,0.172761
0.878583,-1.647432
0.651327,-0.425075
0.675933,-1.677088
1.513904,0.076159
0.749485,-1.794219
0.289201,-0.324013
0.834244,0.500454
-0.456523,0.377724
-0.279886,-0.879784
-0.162358,-1.979950
0.423004,0.685390
-0.014234,0.377875
0.882055,-0.975820
-0.321705,2.547583
-0.244181,-0.374188
-1.440033,0.644900
-0.869218,0.826705
1.433540,0.310981
1.816015,0.114251
-0.745673,1.143145
-0.207705,0.588606
0.525341,-1.689633
1.310368,0.407620
-1.444547,1.120675
-0.993782,1.891550
0.913354,-1.793235
-0.504779,0.298578
-0.970625,-0.855524
0.416453,-0.857221
-0.478786,-0.122880
-1.194989,-0.189149
0.229249,-0.046767
-0.222643,-0.387390
-3.338910,1.131767
-0.701269,0.537019
0.413896,-0.547846
-1.436854,1.952019
-0.867732,0.324858
0.725186,-1.143104
-1.819464,-0.022696
-0.507028,1.026950
-0.202839,-0.856227
-0.757936,0.174495
-0.224507,-1.476171
-1.446190,-0.636459
0.183435,-1.617056
-1.068826,-0.697124
-1.273276,1.799890
-1.535738,0.585971
-0.462197,1.899331
1.690139,-0.681830
0.087119,1.977473
0.419734,-1.516434
2.459055,0.664405
0.119901,0.948785
-0.468500,-0.011733
0.975895,-0.482102
-1.078594,-1.372281
1.096865,-0.818458
1.383480,0.272925
1.236276,-0.085809
-0.042032,0.668597
0.072015,1.039626
0.101849,0.266966
0.678922,0.554482
0.834778,-0.878114
-1.775303,-1.709212
-0.765880,-1.933669
0.752375,1.092193
-0.637612,0.463325
1.373678,-0.165027
-0.400398,1.601511
0.200699,-0.387995
-0.211572,-0.302977
-0.446682,-0.666065
-0.842810,-0.221960
0.039449,-0.066729
-0.587794,-0.313508
0.171572,-2.275509
0.064143,-2.050208
-0.419334,-0.316836
-0.027740,0.209097
-1.625066,0.585211
0.281708,-0.014224
0.970426,0.288550
-0.696586,1.178030
-1.599148,-2.143322
0.199029,-0.083215
-0.099497,1.216134
-0.327412,-0.110913
-0.288838,-0.292423
-0.259467,2.164021
0.023513,1.244251
0.436974,-0.375717
-1.341507,2.760692
0.012386,0.109008
0.388763,-0.069182
-1.172227,-0.014622
-1.287143,0.296330
-0.807466,0.870883
0.087338,1.155484
1.853615,-1.514438
1.655879,0.359213
1.699614,0.735464
1.122424,1.080838
-0.894438,-0.407128
0.703117,0.293822
-0.553283,-0.223025
1.489309,0.352596
-0.318223,-0.587385
0.390497,-1.377090
-0.095748,0.441472
0.036584,-0.729252
-0.676310,-0.155570
-0.711679,-0.777023
0.382460,0.226178
-0.209568,0.484361
-1.446204,0.371453
-1.449162,-0.072767
-0.689220,-0.899936
-0.960809,0.030283
-0.133864,-1.058491
-0.889519,0.612820
0.294488,1.543419
1.076099,0.692410
0.971561,1.373119
-1.696741,0.021480
1.288091,0.032379
-1.475636,-0.740036
0.232889,-0.417541
0.634939,0.873868
0.303855,-1.594117
-1.014779,-0.708279
0.660971,-1.554783
1.565852,1.433771
-0.056785,-0.642873
-0.715681,0.680677
0.298381,0.559245
1.542008,1.275607
0.690052,-0.335516
1.085375,-0.082191
0.572290,-2.173463
0.809971,-0.884833
1.619629,1.100657
0.658933,0.164774
-0.234433,0.314330
-1.743650,-0.530233
-1.131360,-1.664311
-0.320449,-1.942472
-0.504263,-0.371145
-0.389299,-0.435916
-0.831819,0.230447
-1.417973,-0.071201
-0.195871,0.000018
0.217766,0.116174
-1.289229,-0.187491
-1.317343,-0.066148
0.748803,-0.502220
0.539118,-1.290614
-1.429367,-0.198709
-1.202453,-1.312858
-0.410059,0.318122
-1.164223,1.444065
-0.613056,-1.202817
0.209900,1.273091
-0.280759,1.579836
-0.730875,1.605495
-1.962808,-1.015420
-0.541816,0.297921
0.645102,-2.170655
-1.178531,-0.036926
0.777254,-0.440282
-0.744533,1.206613
1.548259,1.037996
1.425575,-1.322379
-0.607143,0.772755
-1.153551,0.065407
-0.760178,-1.992030
1.122447,-1.392511
-0.529540,-0.615935
-0.746191,1.054808
-0.258380,-0.333020
-0.548079,0.715919
-1.732781,0.087331
-0.417159,-0.581675
-0.668125,-0.667970
-0.435170,1.079432
0.330910,-0.335204
3.353183,1.603644
-0.250838,-0.007859
1.425504,-0.585513
0.728508,-1.600688
-0.531582,1.187441
0.539741,-0.057972
-1.624790,-0.919780
-0.757370,-0.618435
0.288876,-0.248379
-0.822958,-0.566739
0.708729,1.530888
-0.865300,0.945101
-0.551962,0.251364
-0.042260,-0.110740
0.589385,-0.494018
0.873478,0.609777
1.163532,-0.987774
-0.747360,-0.675610
0.249040,-0.565951
-0.540133,-0.429850
-0.701095,-0.977588
1.022698,0.077254
-0.955481,-0.399177
0.157980,-0.172582
-1.105941,-0.607841
1.192196,0.338246
-0.032461,0.738370
1.252906,-0.451322
0.043247,-0.862066
0.206680,-0.925266
-0.874000,-0.327020
-0.186526,0.462675
0.350084,-0.575536
1.573700,-0.249541
0.837823,0.387826
0.239118,0.281745
-2.265736,-0.358631
-1.074738,-1.624555
0.910514,0.899102
0.883605,-0.712711
-1.311766,2.010989
0.150659,-0.331031
-0.096098,-0.302072
-1.325916,-1.602371
0.986099,0.764866
0.557141,0.437780
0.905256,0.074105
0.270943,-0.672249
0.542219,0.176172
0.428691,-0.545730
-0.222520,-1.206764
-0.105732,-0.029271
-1.013884,0.019207
1.737830,0.434565
0.206432,0.110128
1.562602,0.287910
0.134832,0.706655
-0.303617,-1.771078
-0.639872,1.478895
-0.092359,-0.812170
-1.316254,0.049766
-1.672538,0.723932
0.533119,-0.140559
-0.426895,-1.619447
-1.069261,0.942816
0.532207,-0.926615
1.802762,-1.112960
-0.398286,-1.338801
1.209829,-0.569557
-0.217567,-2.153945
-1.035780,0.985121
0.493318,0.545556
0.308449,-0.073086
0.090717,0.550218
1.420967,-0.735610
0.285309,0.092700
0.802991,1.048691
-0.829107,-0.871662
1.079663,0.629366
0.365961,-0.778013
-0.046322,1.229699
2.918541,-1.441789
-0.114930,-1.137824
-0.035832,0.181682
0.795749,0.430963
-2.074767,2.023550
0.117199,-0.636584
0.040975,-0.543435
-0.154384,-0.756953
-1.020213,1.059564
-0.027929,0.096151
0.067262,-0.712631
-0.517918,-0.439436
-1.082293,-0.828481
0.730070,0.437961
0.666868,1.127533
0.165312,-0.838593
0.278031,1.243608
-1.031408,0.509407
-1.160380,-0.236385
0.765138,-0.879234
-0.180988,0.397572
0.123511,-0.931647
-0.105888,-1.291297
0.077076,-0.581386
0.646734,-1.063226
0.124186,1.313144
-0.924652,-0.400018
-0.335768,0.468369
1.489772,-1.155981
1.213922,-0.437279
0.911645,0.970756
0.494346,-0.629311
0.042729,0.848595
-1.523726,-0.442516
1.265258,1.589421
1.303131,0.299884
-1.024812,0.706028
0.060222,1.913514
-0.722964,0.944359
2.736110,-0.814117
-1.016932,0.432597
-1.106589,0.020963
-0.210585,-3.710952
-0.570800,-0.079352
-0.632609,-0.708362
1.176017,0.373947
-0.704627,-0.204636
0.634475,-1.518892
-1.914388,-0.517052
-0.152531,1.423236
0.098047,-0.864326
-1.545206,0.019561
0.450691,-1.041917
0.765867,0.086986
0.118137,-1.881956
-0.055364,-0.227326
0.735474,-0.813657
0.872362,-0.625692
-0.838866,0.539874
0.022459,0.713639
0.126156,2.505433
0.500044,0.787892
1.639901,-1.114877
-0.043830,0.229829
-0.625209,1.104313
-1.092903,0.110341
0.373860,1.201647
0.188776,-0.026297
2.509266,1.318466
-1.409595,-0.352347
-0.276615,-0.526268
-0.075778,-1.001309
0.559113,0.959044
0.075145,0.102067
0.041455,-0.387150
-0.334591,0.688555
-1.115281,0.887903
-1.208054,-0.015069
-0.892938,0.253431
0.575028,0.401428
-0.833250,-1.799422
0.350385,-0.126216
0.429346,-0.254013
-0.030211,1.606566
-0.084348,-0.083275
0.803141,1.793602
1.254863,0.923777
0.593244,1.498209
-1.205544,-1.089806
-0.824148,-0.244972
-1.274790,0.532855
0.432438,0.310040
-1.092521,1.484229
0.502593,-0.875055
-0.180735,-1.909198
-0.925995,-1.291182
0.154070,0.710066
0.323505,0.006098
0.195981,1.188668
0.784828,-1.449622
0.044836,-1.793562
0.835467,-1.150303
-0.364907,-0.424442
-2.503455,0.412875
-0.197111,-1.641381
2.793591,-0.141054
0.071859,1.141354
-0.637489,-2.094612
0.329596,0.093512
-1.068849,0.317923
0.858185,-1.824455
1.705948,-1.256334
1.294699,0.466105
0.314992,-0.327202
-0.957350,-0.066182
1.193960,-2.109357
-1.413037,0.812021
-2.560356,0.455378
-1.198462,0.601310
1.550044,0.136698
-0.927259,-1.686182
3.145797,0.579615
-0.409779,0.136036
0.479056,-0.625879
-0.072712,0.575804
1.515155,-0.230508
0.136052,-1.270583
0.248892,-0.452897
1.288767,1.355167
0.284260,-0.789932
0.035414,-0.942442
-0.007466,0.148547
1.121723,0.163237
0.722461,-0.323625
0.655147,0.120711
0.318579,-0.086139
-0.823570,2.287959
1.429308,-0.338670
1.899672,0.938019
1.796894,-0.571738
-1.448919,0.201700
0.253807,0.295272
0.576207,0.836458
0.034047,-0.256816
1.573749,0.218929
0.931329,-0.482133
1.754307,-0.993742
-0.617113,-0.932817
-1.154123,-1.056575
0.285915,0.194300
0.002530,0.044661
1.274342,0.422916
-0.011721,-0.463717
2.920960,0.073425
0.254631,0.578365
-0.302289,-0.026631
0.293371,2.907117
-0.706508,-0.599448
1.351625,-0.258088
-0.373795,-0.689962
-0.750675,-1.250963
-0.323092,0.049123
-1.032884,0.110842
0.861136,-0.840034
0.387716,-2.105931
1.214626,0.882443
-0.350951,-2.775046
1.688924,-0.956705
-1.210701,-0.137396
-0.243027,-0.321493
0.317974,2.395086
-1.680482,0.910320
0.638447,1.064163
1.548205,-2.103701
0.874471,0.821147
0.255651,-0.451655
0.304052,-0.625856
-0.615594,0.672366
0.561806,0.724235
0.050891,-1.014439
0.349585,-0.189412
-0.502689,1.690887
-0.725339,-3.242962
0.864997,-1.528182
-1.702017,0.128728
-0.286476,1.177230
0.814900,-0.036015
-0.812646,-0.165547
0.963892,0.646220
0.784568,-0.014936
-0.826410,-0.674810
-1.096050,1.489024
0.377413,-0.586730
-2.143726,0.833420
1.461281,0.184597
-1.353353,-1.177841
0.127446,-1.559522
-0.128984,0.414710
-1.201222,0.182634
1.863818,0.778862
0.263098,-0.064089
0.821541,0.172821
-0.255279,0.157567
-1.044268,0.226636
-0.170995,0.526368
-0.569897,0.290434
1.638520,-0.041492
1.947164,0.565686
-0.565004,-0.191399
0.544631,1.068812
1.025418,0.256418
1.318061,-1.476721
0.630486,0.209239
-0.776966,-0.848305
-0.682541,-0.902911
0.470468,-0.711580
-0.801986,0.590502
0.446122,-0.256425
0.508107,-1.835712
-0.973410,0.985857
-1.210299,-0.393114
-0.530991,-1.870561
-0.199293,1.081922
-0.200514,-2.118141
-0.511736,-0.329207
0.061459,-1.635556
-0.156274,0.109117
0.639855,0.734994
0.421823,0.503397
-0.361937,0.630026
0.790139,-1.826659
1.514892,1.086115
-0.878600,0.605297
2.484100,1.406531
0.022399,-1.802388
1.252307,-0.047464
-1.209160,-0.962277
0.734590,2.309828
0.934746,1.413230
-1.390120,0.741771
-2.036797,-0.675742
-1.700404,0.748713
0.887660,1.254541
0.804106,0.691123
-0.346075,-0.873758
0.129567,-0.657268
0.548694,-0.087006
-0.447055,0.231380
0.000037,0.789905
-0.225858,1.145175
-1.379603,3.244366
-0.885328,-1.338246
-0.193187,0.356748
-0.550024,-0.038023
0.355490,0.476552
-0.393958,1.534708
-2.373965,0.562272
-0.199974,-0.778420
-0.069601,0.245361
-0.476980,-0.399575
-1.057499,-1.031011
0.479124,1.279973
-0.225079,-0.227873
-0.104021,-0.228388
-0.508224,0.080541
0.195023,-0.187867
-0.576646,-0.376108
1.033131,0.424125
-0.030595,-1.611096
-0.381569,0.090374
0.405773,1.622369
-0.442821,-0.609336
-0.877361,0.127760
-0.889162,-1.116757
-1.992201,-0.471461
0.374147,-0.928313
1.157068,-0.007484
-3.228752,0.786184
0.956603,-0.157856
-1.182488,-0.007320
0.256774,-0.614700
0.739737,-0.277018
-0.980219,-0.920275
-0.627547,-1.290823
-0.291409,1.385593
1.162244,-0.252353
0.029856,1.185539
-0.975010,-0.135545
2.252294,-0.328188
0.368696,1.087882
0.384047,0.374497
-2.210749,2.129237
-0.806869,0.915338
1.467473,1.066140
-0.316610,-0.799368
0.172460,-0.253852
0.543861,0.132374
-0.124417,1.979077
-0.914768,0.017329
1.554081,0.246135
0.144644,-0.688069
-0.093285,-0.096847
1.343308,-0.354169
-1.129407,0.320545
0.358187,0.042964
1.798039,2.645571
-0.796459,0.880961
1.098922,-0.217000
-0.113860,-0.781656
0.213451,-1.296124
-0.099967,-0.717869
0.965036,-0.146816
0.050323,-0.728432
0.276139,-1.676781
0.716077,-0.689802
-1.500656,1.225832
-2.946199,0.074333
-1.107210,0.870168
0.876022,-0.898611
-0.067658,-1.787288
0.438181,1.621472
0.386034,0.248392
0.235791,-1.025267
-0.720756,-1.119810
0.210797,0.495597
-0.859454,-0.962371
-1.362948,0.889320
0.974251,0.198562
0.605256,1.785883
0.358462,-1.880603
-0.502266,1.202079
0.303726,-1.097314
0.012302,0.650970
-0.104574,1.106862
-0.116668,-2.055946
-0.632269,-3.003548
-0.022330,0.322791
1.361989,-1.345417
-2.224250,-1.080706
0.951713,-0.587553
0.730317,-0.134701
0.458154,0.072562
0.887758,-1.073463
1.085112,-0.778285
1.178072,-0.628762
1.371406,-2.223003
-1.595313,-0.585510
0.921533,0.267722
0.930307,1.692096
-0.630110,-0.654172
1.615835,0.245519
0.345087,1.417511
-1.583689,-0.049621
-0.509051,-1.175937
1.286199,-0.195676
-0.983829,-0.252500
0.897294,-1.268655
0.406335,0.077510
-0.391128,0.733240
0.277281,0.257113
1.622627,-0.373725
0.804674,-1.304349
-0.139079,0.502291
1.673137,0.297420
0.994613,-0.742160
-0.132361,-0.908664
-0.970100,1.283807
-1.460982,-0.578268
-0.199624,-1.755405
-0.647534,-0.782545
-2.273770,-0.675862
-0.710627,0.870192
-1.298012,0.421869
1.096324,0.828509
-0.305675,0.639234
-0.772569,0.716511
0.704344,-0.637080
0.684875,-0.807266
0.653139,-1.745838
1.679938,-0.084824
-0.014883,2.386295
-1.133166,2.001521
-0.224966,-0.976956
0.836814,1.456336
0.687478,-1.068760
1.203507,-1.493075
-0.490604,-1.285616
0.348857,-1.712897
-1.546000,-1.230341
-0.244284,1.679201
0.596466,-1.479919
-0.380804,3.176001
-2.189208,-1.150036
0.339849,1.983535
-0.199160,-1.367245
-0.997644,0.373494
-0.136502,-0.160805
0.655220,-0.283674
0.829538,0.104792
-2.131772,-0.039989
-1.326612,-1.154568
-1.148109,-0.845025
-1.353295,-0.732757
-1.313091,0.435911
-0.806961,-0.767208
0.945277,-2.076976
0.609743,0.335197
1.086035,-1.918688
-0.824431,-0.400570
-1.054236,0.828535
-0.722718,1.375610
-0.411136,-0.432238
1.479254,-0.330930
1.058386,0.147235
1.463276,0.184849
-1.078094,-0.350173
0.727786,-0.617851
-0.312380,1.128174
0.481747,-0.408977
-1.364870,1.692941
0.269587,0.476072
1.863861,-0.023768
-1.245794,-1.112048
1.526568,-1.037829
-0.937373,-0.594731
0.823019,-1.315517
-1.616642,0.112060
-1.055316,-0.632940
-0.495337,0.431259
-0.995434,0.031374
-0.741921,0.060804
-0.051349,-1.356455
0.651798,-0.461321
-2.461381,-0.731628
1.343499,1.448746
0.449199,0.008468
-1.418186,0.635116
-1.378809,-0.419287
-1.317476,-0.303057
0.615359,-0.234860
-1.170922,0.324392
-0.013350,-0.702981
-1.247390,-0.930237
0.686016,0.532107
-0.409728,1.410582
-0.298297,0.096950
-1.178376,1.622116
1.161087,-1.386142
0.187448,1.649702
-1.054236,0.828535
-0.420591,-0.700894
0.755161,0.071382
-1.217407,0.345521
0.247698,-0.341040
-0.023766,-0.124497
0.302278,-0.612385
1.663269,-0.834713
0.493056,-0.938687
-0.019034,0.505277
-1.422759,-0.702366
0.036877,0.450228
2.672843,0.632799
0.206184,1.011409
0.593520,1.555739
0.661114,0.041593
-0.355243,-0.042577
-0.337457,-0.821689
0.801969,0.782026
0.619845,-1.868603
-0.233411,0.016179
0.842207,0.771166
1.451575,0.471630
0.250955,2.486796
-0.278747,1.691642
-0.582191,-0.051289
-0.014458,-0.571999
0.528262,-0.541884
-0.723901,-1.861765
-0.165225,-2.183230
1.337981,-1.051734
0.354485,0.674570
-0.645771,0.344585
-1.014395,-1.433374
-0.116014,-0.451597
0.212522,1.240387
-0.835740,1.590735
0.955986,-1.112581
-0.596366,0.525843
2.084138,-0.549493
2.746754,-1.068154
0.796342,-0.926787
-2.255016,-1.184606
-0.771748,-0.132117
0.421902,0.882083
0.997258,-1.286077
-0.869999,0.974543
0.964102,2.480207
0.030301,0.687793
0.567867,0.138217
-0.183988,-0.249858
-1.638241,-0.051330
-0.176697,-0.131771
-0.394666,-1.357786
0.609297,-1.338756
-1.721010,2.277544
0.409575,-0.619480
0.619780,0.864373
-0.438318,1.242127
0.852509,0.224599
-0.343793,1.156410
0.394063,-0.253661
-0.153022,0.893613
0.418664,-1.186780
-0.149147,0.501684
0.256374,0.527468
-0.323584,0.091839
-0.125710,0.864128
-1.094877,0.764487
1.191975,0.889083
-1.001986,1.416397
-0.326215,0.567844
-1.286566,1.286745
1.172258,-0.277763
-2.624144,-0.247802
-3.310269,-0.291622
-0.012170,0.647168
0.327208,-0.632566
0.148299,1.117034
0.030060,-0.960816
0.232530,-0.456538
0.169088,0.331827
-1.188675,-1.061062
1.221282,0.338222
0.254979,-1.384952
-1.639257,-1.083919
-0.676027,1.915757
-0.187619,-0.341178
0.071670,-0.877002
-0.237541,-0.924655
1.596908,-0.100763
-0.979824,0.373859
-0.469496,-1.615228
1.140300,1.154666
0.297555,-0.219132
0.261681,0.430022
1.143412,1.961289
-0.375438,-1.424242
0.161469,-0.682443
-0.754638,-0.023645
0.000019,0.413661
-1.723791,1.286008
-0.782795,0.753932
-1.988500,-1.192629
1.866554,0.658762
-0.816262,0.448827
0.389690,2.459741
-0.347431,-0.419871
1.089232,1.159858
0.438384,2.020386
1.389184,-0.008986
-0.761232,0.210892
1.039347,0.489063
-0.347514,1.093066
-0.232704,1.754050
1.334846,1.386076
-0.019619,0.520821
0.205243,-1.114802
0.900198,-0.317894
0.991251,1.016434
-2.475326,2.772773
1.052900,0.313073
0.023612,-0.341790
0.130460,0.858333
0.568720,-1.580421
0.672125,-0.097937
-1.902007,-0.313321
-0.318169,-0.614673
-0.344007,0.955686
0.516508,-1.407508
-0.384110,0.043663
0.498166,-1.501785
0.833125,-2.030220
0.330766,0.171154
-0.220554,0.709128
0.111708,-1.779548
2.294345,1.733872
1.860583,-0.478069
0.299843,-0.447376
-1.779296,0.445109
3.687528,-0.466524
-1.282413,-0.080561
-1.031832,-0.542043
-1.074367,0.304924
0.320332,-0.382423
0.513441,0.843741
0.691811,-0.496194
0.059828,-0.260144
0.000038,0.822525
0.243329,-0.485255
0.418968,0.187583
0.315325,-0.181245
0.947100,0.634962
-0.388518,0.333991
-1.352390,0.799941
-1.108684,-1.410566
-0.875507,-1.044618
-0.048519,1.933714
-0.644684,-1.627678
-2.247283,0.714814
-0.198973,-0.402817
0.941479,-0.293060
0.952873,-0.434046
-0.485537,-0.609817
1.765939,-0.537547
0.548222,0.310411
0.052807,-1.405324
0.035341,-0.027423
0.246141,1.768760
0.541437,-0.786294
0.478271,-0.808998
-0.925047,0.755638
0.618209,-0.011769
-0.060948,0.047900
0.805665,0.318975
1.685413,-0.631157
0.847825,-2.029638
-0.234707,-0.408382
2.151727,-0.190162
-0.164540,0.893256
0.178636,-0.306543
-0.423226,-0.705285
0.314429,0.136061
0.262495,0.342814
-1.504725,-0.436998
-0.030742,0.122961
0.397709,-0.682479
-2.451538,-0.934880
0.598410,0.110257
1.061790,-1.116910
-1.279392,-0.024000
-0.630201,-0.120153
-0.223511,-0.870044
0.102906,-1.090286
-2.267891,-0.964252
-0.722024,1.153847
-1.316847,0.329423
-1.844263,2.866527
0.971940,-0.583301
0.278922,0.522773
0.314373,-0.563631
-0.619050,-0.175573
1.592896,-2.344664
0.731091,-1.020011
1.314975,1.115922
0.804169,0.101587
0.747666,-0.642854
-0.723220,-0.820138
0.261771,0.190181
0.754872,-0.014370
-2.875819,0.000266
-1.266439,0.759882
-0.151124,0.238166
0.400673,-0.631577
-0.827866,-0.562484
-1.237077,0.700601
0.312938,0.633686
0.442157,-1.454257
0.175581,-1.391463
0.892589,-0.277842
-0.330102,-1.672095
0.138839,-0.193707
-0.990456,-0.144041
-0.563178,-0.202691
-0.191507,-0.118156
1.088390,-0.061813
0.976850,-0.829292
0.013960,-0.746049
0.690132,-0.783054
0.394220,0.943246
-0.450776,1.159964
-0.248333,-0.161971
-0.165466,1.189838
0.325043,1.335177
-1.034985,0.889728
-0.796870,-0.827299
-1.246717,0.086418
0.563580,0.239682
1.413588,0.151564
-0.087919,-0.226115
-0.293399,-0.042669
-2.074578,1.568093
0.191286,-0.708368
-0.647393,-1.833530
0.754853,0.519941
-1.671691,0.319043
-1.289410,-0.374467
0.088989,2.356549
0.207744,-0.600895
-0.599177,-0.254755
-0.507832,0.981529
1.103433,0.006933
-0.096175,-0.632364
-1.294232,-0.263652
-0.590770,0.495085
-0.525189,-1.650861
-0.081807,1.627685
-0.926577,0.859343
2.341663,-0.712796
1.212628,0.471306
-1.246264,-2.106725
-1.084020,0.307663
-1.479782,-0.965163
-0.612001,0.582069
0.489329,-0.584176
-0.398010,1.511009
0.980965,-1.546286
0.937977,0.017682
0.382671,0.157096
-0.593477,-0.948030
0.508963,0.421033
-0.721729,0.390962
-1.405938,-0.150612
0.242161,-1.919105
-1.065556,-0.612074
-0.605652,-0.076452
-0.644236,0.778853
0.549455,-1.388374
-1.131483,1.049381
1.048240,0.355206
0.875424,-1.439190
-0.771830,0.363271
-1.425693,2.246846
-0.210816,0.663098
-0.353808,-0.662982
0.238131,-0.151179
0.691219,0.118397
0.866515,1.208481
0.573449,-0.942745
1.604236,0.151640
1.049424,0.793066
0.485458,0.064427
0.135632,0.625091
1.341338,1.259544
0.896163,0.478088
0.995154,-1.590657
0.284603,-0.310908
-0.471545,1.550398
1.015477,0.358391
-0.512477,-0.878861
0.672898,-0.433149
0.673419,-0.803949
-0.098860,1.572541
1.481290,-2.579046
-1.405129,-1.634377
1.236145,-1.300316
0.658915,0.406621
-0.448824,-0.164727
-0.825850,0.401448
-0.050278,2.673682
-1.103150,-0.381442
0.327854,-2.159733
-0.161030,-0.699301
-0.653439,1.137446
0.721418,0.086532
0.025601,-0.036683
1.432958,-0.696730
-0.751982,-0.353759
1.641768,0.797881
-0.172688,0.729557
0.797805,-0.226510
0.616269,-1.819487
-1.111087,0.786236
0.782243,0.265070
1.549852,0.997244
-0.576479,-1.429181
-0.006025,-0.938124
-1.075978,0.618326
0.093534,1.237460
-1.846077,-1.075901
1.319465,0.984177
0.541661,-0.442547
-2.643982,0.149915
-1.122739,-0.536817
0.089378,0.411915
0.547150,-0.083241
-1.267036,1.383886
0.619267,-0.340583
1.118326,-1.714785
-0.082124,0.223729
-0.256674,-0.269849
-0.088345,-0.047120
0.520730,-1.292006
0.501485,1.365787
-2.335719,0.759136
-0.383490,-0.595813
-0.416699,-0.167969
-0.245177,1.065628
-0.877533,1.021086
-0.232465,0.502257
0.949946,0.432501
0.739629,0.566285
0.232978,-1.265451
-2.525565,-0.999639
-0.568736,0.793340
1.449582,-0.972230
0.047474,0.200483
-0.148928,-0.579719
0.563585,1.280119
0.078570,-0.442356
0.163878,0.036630
0.991298,-0.820349
-0.175094,0.275942
-0.681363,0.901700
-0.633171,0.551263
-0.562110,2.672721
-0.308325,-0.577753
0.029283,0.775469
0.118584,-1.256389
-1.711938,0.886039
-0.868256,0.879358
-1.399081,0.503831
-0.352274,-0.042221
-0.574420,-1.014165
-0.714395,0.440950
1.228845,0.323747
0.496832,-0.449385
-0.007180,-0.378075
-1.018958,0.261716
-0.388752,2.110460
-1.780933,0.259336
1.073019,0.033720
-0.667062,-0.968156
0.965384,-0.293861
1.021589,0.834341
0.059926,0.792825
0.558370,0.221067
0.609670,0.625159
-1.005933,-0.278483
-0.448011,-0.508048
0.086927,1.534359
0.694517,0.545724
1.180138,-0.303232
0.534077,0.180977
-0.247899,0.675343
-0.658317,1.333376
0.022002,0.699114
-0.316481,1.459220
-0.091652,0.449801
-0.490119,-0.904677
-0.575627,1.243684
-0.384134,-0.207994
0.744786,-0.268287
-0.433841,-0.712785
-1.197842,-0.007415
0.258368,-0.889796
-0.363594,0.681624
0.091209,0.447416
0.742866,0.583715
0.152060,-1.611069
-1.072528,-0.789397
-2.109357,-0.641443
0.202539,-1.785463
1.495386,1.072129
1.730858,1.730778
0.197242,-0.695575
1.248639,0.254485
0.629753,1.255295
0.189692,0.102734
0.743329,-1.660851
